coco_mid_price,pc_mid_price,,,,
7973,14896.5,,,,
7971.5,14893.5,,,,
7971.5,14893,,,,
7973.5,14899.5,,,,
7973,14897.5,,,,
7970.5,14893,,,,
7972,14892.5,,,,
7969.5,14889.5,,,,
7970.5,14889.5,,,,
7970,14890.5,,,,
7968.5,14892.5,,,,
7969.5,14893.5,,,,
7969,14893.5,,,,
7969,14891.5,,,,
7969.5,14896.5,,,,
7968.5,14894.5,,,,
7970.5,14896.5,,,,
7969.5,14896,,,,
7969.5,14900.5,,,,
7970.5,14900,,,,
7969.5,14899,,,,
7967.5,14896.5,,,,
7969,14897.5,,,,
7969.5,14898.5,,,,
7969.5,14901.5,,,,
7971,14903.5,,,,
7971.5,14903.5,,,,
7972.5,14902.5,,,,
7971.5,14900.5,,,,
7971,14899.5,,,,
7971.5,14901.5,,,,
7970.5,14902,,,,
7972.5,14901,,,,
7972.5,14903.5,,,,
7973.5,14905.5,,,,
7973.5,14904.5,,,,
7973.5,14902.5,,,,
7974.5,14905,,,,
7973.5,14904.5,,,,
7973,14904.5,,,,
7970.5,14902.5,,,,
7971.5,14901,,,,
7970.5,14898.5,,,,
7968.5,14893.5,,,,
7968,14889.5,,,,
7965.5,14885,,,,
7965.5,14888.5,,,,
7967.5,14886.5,,,,
7968,14887,,,,
7967.5,14888,,,,
7968.5,14888.5,,,,
7967.5,14886.5,,,,
7967.5,14885.5,,,,
7968,14886.5,,,,
7968,14887,,,,
7968.5,14884.5,,,,
7969,14884.5,,,,
7969,14885.5,,,,
7970,14887.5,,,,
7969.5,14882.5,,,,
7969.5,14883.5,,,,
7969.5,14882.5,,,,
7968.5,14883.5,,,,
7967.5,14879,,,,
7968.5,14882.5,,,,
7968,14880.5,,,,
7968,14882.5,,,,
7967,14879.5,,,,
7967.5,14882.5,,,,
7966.5,14882.5,,,,
7966.5,14882.5,,,,
7967,14884.5,,,,
7967.5,14886.5,,,,
7966.5,14885.5,,,,
7965.5,14882.5,,,,
7965.5,14883.5,,,,
7964.5,14883.5,,,,
7965.5,14883.5,,,,
7966.5,14887.5,,,,
7967,14886,,,,
7967.5,14884.5,,,,
7968,14887,,,,
7967,14884.5,,,,
7968,14885.5,,,,
7969,14886.5,,,,
7969,14886.5,,,,
7967.5,14881.5,,,,
7968.5,14883.5,,,,
7968.5,14883.5,,,,
7969,14882,,,,
7968.5,14883.5,,,,
7968.5,14884.5,,,,
7968.5,14883.5,,,,
7968.5,14883.5,,,,
7968.5,14883.5,,,,
7969.5,14885.5,,,,
7969.5,14887.5,,,,
7970.5,14894,,,,
7970.5,14889.5,,,,
7971.5,14892.5,,,,
7971,14892.5,,,,
7972.5,14895,,,,
7971.5,14893.5,,,,
7970.5,14890.5,,,,
7972.5,14891.5,,,,
7970.5,14890,,,,
7972,14892.5,,,,
7972,14893,,,,
7971,14891.5,,,,
7972,14893.5,,,,
7971,14892,,,,
7972.5,14899,,,,
7972,14899,,,,
7972.5,14898.5,,,,
7972,14900.5,,,,
7972,14901.5,,,,
7971.5,14900.5,,,,
7971,14897.5,,,,
7971,14898.5,,,,
7970.5,14896,,,,
7969.5,14895.5,,,,
7970.5,14896.5,,,,
7969,14893.5,,,,
7969.5,14895,,,,
7969,14895.5,,,,
7969.5,14895.5,,,,
7970,14896.5,,,,
7969.5,14896.5,,,,
7968.5,14893.5,,,,
7968.5,14895.5,,,,
7968,14895,,,,
7967,14893.5,,,,
7968,14895.5,,,,
7966.5,14894.5,,,,
7967.5,14896.5,,,,
7969.5,14901.5,,,,
7970,14901.5,,,,
7969.5,14900.5,,,,
7970,14900.5,,,,
7969.5,14905.5,,,,
7972.5,14911,,,,
7970.5,14908.5,,,,
7970.5,14910,,,,
7972,14910,,,,
7971.5,14910,,,,
7971.5,14910,,,,
7970.5,14907.5,,,,
7968.5,14904.5,,,,
7968.5,14903.5,,,,
7967.5,14901.5,,,,
7967.5,14901.5,,,,
7970,14902.5,,,,
7970,14903.5,,,,
7971,14907.5,,,,
7970.5,14909.5,,,,
7971.5,14911.5,,,,
7971,14909.5,,,,
7970.5,14908.5,,,,
7971,14907.5,,,,
7971,14909.5,,,,
7971.5,14911.5,,,,
7970.5,14910.5,,,,
7970,14908.5,,,,
7971,14910.5,,,,
7972.5,14912.5,,,,
7972.5,14909.5,,,,
7972,14907.5,,,,
7972.5,14908.5,,,,
7973.5,14909,,,,
7974.5,14908.5,,,,
7974,14908.5,,,,
7973.5,14907,,,,
7973.5,14905.5,,,,
7972,14904.5,,,,
7970.5,14902.5,,,,
7971,14903.5,,,,
7970.5,14909,,,,
7971.5,14908.5,,,,
7972.5,14908.5,,,,
7973,14909.5,,,,
7972.5,14909,,,,
7973.5,14910.5,,,,
7973.5,14910.5,,,,
7974.5,14913.5,,,,
7975.5,14917.5,,,,
7975.5,14919.5,,,,
7975,14918.5,,,,
7974.5,14919.5,,,,
7974,14919,,,,
7972.5,14914.5,,,,
7972.5,14913.5,,,,
7973,14912.5,,,,
7973.5,14913.5,,,,
7973.5,14914.5,,,,
7972,14911,,,,
7971.5,14908.5,,,,
7971,14906.5,,,,
7971.5,14911.5,,,,
7973.5,14915.5,,,,
7974.5,14917.5,,,,
7976.5,14922,,,,
7976.5,14920.5,,,,
7976.5,14921.5,,,,
7975,14918.5,,,,
7974.5,14920.5,,,,
7976,14922,,,,
7973.5,14916.5,,,,
7973,14912.5,,,,
7972.5,14911,,,,
7973.5,14908.5,,,,
7973,14907,,,,
7971.5,14903.5,,,,
7971.5,14903,,,,
7971,14900.5,,,,
7971.5,14901.5,,,,
7971.5,14902.5,,,,
7971,14901.5,,,,
7971,14900.5,,,,
7971.5,14903.5,,,,
7970.5,14900,,,,
7970,14899,,,,
7970.5,14899.5,,,,
7968,14895.5,,,,
7968,14893,,,,
7965.5,14889.5,,,,
7966.5,14890.5,,,,
7966.5,14890.5,,,,
7967,14890.5,,,,
7968,14892.5,,,,
7967.5,14893.5,,,,
7967.5,14890.5,,,,
7968,14890.5,,,,
7967.5,14891.5,,,,
7968.5,14894.5,,,,
7968,14891.5,,,,
7968.5,14893.5,,,,
7967.5,14892.5,,,,
7968,14898.5,,,,
7967.5,14896,,,,
7969,14899.5,,,,
7968.5,14899.5,,,,
7970,14897.5,,,,
7970.5,14899.5,,,,
7969.5,14898.5,,,,
7969.5,14899.5,,,,
7971,14903,,,,
7971,14902.5,,,,
7970,14900,,,,
7970.5,14901.5,,,,
7969,14897.5,,,,
7969,14895.5,,,,
7969.5,14897,,,,
7969,14897.5,,,,
7969,14895,,,,
7969.5,14895.5,,,,
7970.5,14897.5,,,,
7969.5,14895,,,,
7969,14892.5,,,,
7968.5,14889,,,,
7968,14887,,,,
7966.5,14885.5,,,,
7968,14886.5,,,,
7967.5,14887.5,,,,
7967.5,14886.5,,,,
7967,14885,,,,
7967,14885.5,,,,
7966.5,14884.5,,,,
7965.5,14885.5,,,,
7966,14884.5,,,,
7965,14882.5,,,,
7965,14884,,,,
7964.5,14884.5,,,,
7966.5,14886.5,,,,
7964.5,14886.5,,,,
7964.5,14887.5,,,,
7964,14887.5,,,,
7963,14885.5,,,,
7962.5,14886.5,,,,
7962.5,14887,,,,
7962.5,14884.5,,,,
7962.5,14885,,,,
7963,14884,,,,
7962.5,14884.5,,,,
7961.5,14880.5,,,,
7961.5,14883.5,,,,
7961,14883.5,,,,
7961,14881,,,,
7961,14879.5,,,,
7960.5,14878.5,,,,
7960.5,14882,,,,
7961.5,14882.5,,,,
7962.5,14882.5,,,,
7962,14884.5,,,,
7963,14884.5,,,,
7962.5,14884.5,,,,
7962,14883.5,,,,
7961,14883.5,,,,
7961,14882.5,,,,
7961.5,14881.5,,,,
7961,14883.5,,,,
7961.5,14882.5,,,,
7961.5,14885.5,,,,
7961.5,14885.5,,,,
7961.5,14884.5,,,,
7962.5,14884.5,,,,
7963.5,14886.5,,,,
7963,14883.5,,,,
7963.5,14885.5,,,,
7962.5,14883.5,,,,
7963.5,14886.5,,,,
7965,14889.5,,,,
7964.5,14884.5,,,,
7964,14886,,,,
7965,14889.5,,,,
7965,14890,,,,
7966,14892,,,,
7965.5,14891.5,,,,
7966,14890,,,,
7967.5,14893.5,,,,
7967.5,14892.5,,,,
7967.5,14893.5,,,,
7968,14895.5,,,,
7968,14893.5,,,,
7967,14893.5,,,,
7967.5,14892.5,,,,
7966.5,14891.5,,,,
7966,14889.5,,,,
7967.5,14889.5,,,,
7967.5,14890.5,,,,
7967.5,14891,,,,
7966.5,14888.5,,,,
7966.5,14888.5,,,,
7966.5,14887.5,,,,
7965.5,14885,,,,
7965.5,14889.5,,,,
7966,14891.5,,,,
7966,14891.5,,,,
7965.5,14886,,,,
7965,14885,,,,
7965,14886.5,,,,
7965.5,14887.5,,,,
7965.5,14887.5,,,,
7966,14888.5,,,,
7966.5,14892.5,,,,
7966.5,14893.5,,,,
7967,14895,,,,
7966,14892.5,,,,
7966,14891.5,,,,
7966,14893.5,,,,
7966.5,14892.5,,,,
7968,14896,,,,
7967.5,14893.5,,,,
7966.5,14890.5,,,,
7968,14891.5,,,,
7968.5,14891.5,,,,
7968,14889.5,,,,
7967,14886.5,,,,
7967,14887,,,,
7966,14883.5,,,,
7965.5,14882,,,,
7966,14882.5,,,,
7965.5,14881.5,,,,
7967,14887.5,,,,
7966,14887,,,,
7965.5,14885.5,,,,
7964.5,14884.5,,,,
7968,14890.5,,,,
7967.5,14890.5,,,,
7968.5,14886.5,,,,
7969.5,14888.5,,,,
7968,14887.5,,,,
7968.5,14888.5,,,,
7967.5,14887.5,,,,
7968,14890.5,,,,
7967.5,14889,,,,
7965.5,14888,,,,
7967,14890.5,,,,
7968,14892.5,,,,
7968.5,14893,,,,
7969,14893.5,,,,
7969,14896.5,,,,
7970,14899.5,,,,
7969.5,14898.5,,,,
7970.5,14901.5,,,,
7970,14901,,,,
7970.5,14900.5,,,,
7970.5,14901.5,,,,
7970.5,14905,,,,
7970,14904.5,,,,
7971.5,14903.5,,,,
7971.5,14905.5,,,,
7971.5,14904.5,,,,
7971.5,14906.5,,,,
7973.5,14908,,,,
7972,14905,,,,
7971.5,14904.5,,,,
7972.5,14905.5,,,,
7972,14904.5,,,,
7972,14904.5,,,,
7972.5,14901.5,,,,
7972.5,14901.5,,,,
7972.5,14902,,,,
7970.5,14903.5,,,,
7973,14904.5,,,,
7974,14906,,,,
7975.5,14909.5,,,,
7974.5,14906.5,,,,
7975,14908,,,,
7976,14912,,,,
7976.5,14911,,,,
7976.5,14914.5,,,,
7978,14917.5,,,,
7978.5,14921.5,,,,
7978,14922,,,,
7977.5,14918.5,,,,
7977.5,14914,,,,
7978,14916,,,,
7978.5,14915.5,,,,
7977.5,14913.5,,,,
7978.5,14914.5,,,,
7978,14914.5,,,,
7978.5,14918.5,,,,
7980,14918.5,,,,
7979,14917.5,,,,
7979,14918.5,,,,
7979,14921,,,,
7979,14920,,,,
7979,14921.5,,,,
7979,14923.5,,,,
7977.5,14918.5,,,,
7978.5,14921,,,,
7978,14919.5,,,,
7977,14916.5,,,,
7976.5,14914.5,,,,
7976.5,14913.5,,,,
7976.5,14913.5,,,,
7975.5,14914.5,,,,
7974.5,14915.5,,,,
7974,14914.5,,,,
7973.5,14913.5,,,,
7973.5,14918.5,,,,
7973.5,14917.5,,,,
7972.5,14914.5,,,,
7973.5,14916.5,,,,
7973.5,14914.5,,,,
7972.5,14912.5,,,,
7971,14911.5,,,,
7972,14912.5,,,,
7973,14913.5,,,,
7974,14913.5,,,,
7974,14915,,,,
7974.5,14917.5,,,,
7975,14918.5,,,,
7975,14919.5,,,,
7975,14919.5,,,,
7974,14918.5,,,,
7973.5,14915.5,,,,
7972.5,14917,,,,
7971,14911.5,,,,
7970,14910.5,,,,
7970.5,14911.5,,,,
7970.5,14909,,,,
7971,14911.5,,,,
7971.5,14910.5,,,,
7972.5,14913.5,,,,
7972.5,14913,,,,
7972,14915.5,,,,
7971,14911.5,,,,
7973,14916.5,,,,
7975.5,14919,,,,
7974.5,14916.5,,,,
7974.5,14918.5,,,,
7976.5,14921.5,,,,
7976.5,14922.5,,,,
7977.5,14922,,,,
7977,14921.5,,,,
7977.5,14921.5,,,,
7978.5,14921,,,,
7979.5,14924.5,,,,
7980.5,14925.5,,,,
7980.5,14928.5,,,,
7983.5,14931,,,,
7983,14929.5,,,,
7982.5,14929,,,,
7983,14929.5,,,,
7983,14928.5,,,,
7985,14935,,,,
7985.5,14936.5,,,,
7984.5,14933.5,,,,
7985,14936,,,,
7984.5,14934.5,,,,
7983.5,14936.5,,,,
7984.5,14936.5,,,,
7984.5,14937.5,,,,
7981.5,14931.5,,,,
7984.5,14933.5,,,,
7983.5,14934.5,,,,
7984,14935.5,,,,
7984,14932.5,,,,
7983,14931.5,,,,
7982.5,14931,,,,
7981.5,14932.5,,,,
7982.5,14928,,,,
7982,14925.5,,,,
7982.5,14924.5,,,,
7982,14923,,,,
7982.5,14924.5,,,,
7983,14924.5,,,,
7981,14920,,,,
7980.5,14918.5,,,,
7980,14917.5,,,,
7979.5,14918,,,,
7979.5,14919,,,,
7979.5,14920,,,,
7980.5,14924.5,,,,
7979.5,14925,,,,
7980,14926,,,,
7981,14927.5,,,,
7979.5,14929.5,,,,
7980,14930,,,,
7981.5,14932.5,,,,
7982,14933.5,,,,
7982,14931.5,,,,
7982.5,14932.5,,,,
7983.5,14933,,,,
7983.5,14932.5,,,,
7983.5,14930.5,,,,
7983,14931.5,,,,
7983,14931.5,,,,
7983,14931.5,,,,
7983.5,14932,,,,
7984,14932.5,,,,
7983.5,14933,,,,
7985.5,14933.5,,,,
7984.5,14930,,,,
7984.5,14931,,,,
7985,14930.5,,,,
7985,14929,,,,
7984.5,14927.5,,,,
7984.5,14930.5,,,,
7986.5,14936.5,,,,
7986.5,14937.5,,,,
7986,14935.5,,,,
7987.5,14937.5,,,,
7987,14937.5,,,,
7987.5,14937.5,,,,
7987.5,14935.5,,,,
7989,14937.5,,,,
7988,14938.5,,,,
7987,14936.5,,,,
7987,14935.5,,,,
7987,14935.5,,,,
7986.5,14936.5,,,,
7986,14932.5,,,,
7987,14932.5,,,,
7987.5,14932,,,,
7987,14931,,,,
7988.5,14933,,,,
7988,14930.5,,,,
7989,14931.5,,,,
7988.5,14930.5,,,,
7989.5,14933.5,,,,
7991.5,14937.5,,,,
7991.5,14940.5,,,,
7992.5,14942.5,,,,
7991.5,14942.5,,,,
7991,14941.5,,,,
7990,14939.5,,,,
7990,14940.5,,,,
7989.5,14939.5,,,,
7988,14935.5,,,,
7988,14934.5,,,,
7986.5,14931,,,,
7985.5,14929.5,,,,
7985.5,14928.5,,,,
7985.5,14928.5,,,,
7986,14928.5,,,,
7985.5,14926,,,,
7986.5,14928.5,,,,
7986.5,14927.5,,,,
7987,14929.5,,,,
7987,14931.5,,,,
7986.5,14931.5,,,,
7987.5,14930.5,,,,
7988.5,14932.5,,,,
7989,14933,,,,
7989.5,14934.5,,,,
7989.5,14935.5,,,,
7990.5,14936.5,,,,
7991,14937.5,,,,
7991,14938.5,,,,
7992.5,14940,,,,
7993,14940.5,,,,
7992,14939.5,,,,
7992.5,14939.5,,,,
7993.5,14940.5,,,,
7994,14942.5,,,,
7994.5,14942.5,,,,
7994.5,14943,,,,
7994.5,14942.5,,,,
7994,14939.5,,,,
7994,14936.5,,,,
7993.5,14938.5,,,,
7994.5,14942,,,,
7995,14941,,,,
7996,14942,,,,
7996,14941.5,,,,
7996,14941.5,,,,
7995,14941.5,,,,
7996.5,14947,,,,
7995.5,14946,,,,
7993.5,14944.5,,,,
7995,14946.5,,,,
7994.5,14946.5,,,,
7994,14945.5,,,,
7991.5,14941.5,,,,
7993,14946.5,,,,
7991.5,14946,,,,
7990.5,14948,,,,
7991.5,14946.5,,,,
7991.5,14946.5,,,,
7990.5,14946,,,,
7991.5,14947.5,,,,
7991.5,14949.5,,,,
7991,14947.5,,,,
7991,14946.5,,,,
7991.5,14950.5,,,,
7992,14953.5,,,,
7993.5,14955,,,,
7993.5,14956,,,,
7993.5,14954,,,,
7993.5,14953.5,,,,
7994.5,14956.5,,,,
7993.5,14956.5,,,,
7992.5,14954.5,,,,
7992.5,14953,,,,
7991.5,14954,,,,
7992,14951.5,,,,
7992.5,14948.5,,,,
7993,14947.5,,,,
7994,14949.5,,,,
7994.5,14950.5,,,,
7993.5,14948.5,,,,
7992,14946.5,,,,
7992.5,14948.5,,,,
7992.5,14945.5,,,,
7993,14945.5,,,,
7992.5,14947.5,,,,
7994,14951,,,,
7994.5,14952.5,,,,
7994.5,14953,,,,
7995,14951.5,,,,
7996,14951.5,,,,
7995.5,14952.5,,,,
7994.5,14951,,,,
7995.5,14952.5,,,,
7996.5,14953.5,,,,
7997,14953,,,,
7996.5,14952.5,,,,
7997,14952.5,,,,
7997,14954,,,,
7998,14958,,,,
7998,14959.5,,,,
7997.5,14958.5,,,,
7999,14962.5,,,,
7998.5,14960.5,,,,
7999.5,14964.5,,,,
8000,14965.5,,,,
8001.5,14968.5,,,,
8001.5,14966.5,,,,
8000.5,14966.5,,,,
8001.5,14968.5,,,,
8001.5,14970,,,,
8003,14970.5,,,,
8002.5,14969.5,,,,
8003.5,14969.5,,,,
8003.5,14968.5,,,,
8005,14971,,,,
8002.5,14968.5,,,,
8003.5,14971.5,,,,
8003.5,14972.5,,,,
8004.5,14976.5,,,,
8005.5,14980.5,,,,
8006.5,14984.5,,,,
8005.5,14985,,,,
8007.5,14987.5,,,,
8007,14985.5,,,,
8005.5,14983.5,,,,
8006.5,14985,,,,
8007,14986.5,,,,
8007,14986.5,,,,
8007.5,14987.5,,,,
8008.5,14990.5,,,,
8009.5,14990.5,,,,
8009.5,14986.5,,,,
8009.5,14986.5,,,,
8010.5,14988,,,,
8010.5,14990,,,,
8009.5,14989.5,,,,
8010,14988.5,,,,
8009.5,14989.5,,,,
8010,14991.5,,,,
8009.5,14991.5,,,,
8009.5,14991.5,,,,
8010.5,14993.5,,,,
8010.5,14996.5,,,,
8010,14993,,,,
8009.5,14992.5,,,,
8009.5,14993.5,,,,
8010.5,14997,,,,
8009.5,14995,,,,
8011,14994.5,,,,
8012.5,14997.5,,,,
8010.5,14996,,,,
8012.5,14998.5,,,,
8013.5,14998.5,,,,
8013,14997,,,,
8013.5,14995.5,,,,
8012.5,14994,,,,
8014.5,14995.5,,,,
8014.5,14995.5,,,,
8015.5,14996.5,,,,
8014.5,14997.5,,,,
8014,14995.5,,,,
8012.5,14995.5,,,,
8013.5,14994.5,,,,
8013.5,14992.5,,,,
8013.5,14992.5,,,,
8015,14997.5,,,,
8014,14994.5,,,,
8012.5,14992,,,,
8013.5,14995,,,,
8014,14996,,,,
8014.5,14998.5,,,,
8015.5,15003,,,,
8013.5,15000.5,,,,
8014,14997.5,,,,
8015.5,15000.5,,,,
8017.5,15002.5,,,,
8018,15003.5,,,,
8018,15002,,,,
8017.5,15003.5,,,,
8017.5,15003.5,,,,
8016.5,15000.5,,,,
8018.5,15001.5,,,,
8018.5,15001,,,,
8017.5,14998.5,,,,
8017,14996.5,,,,
8017,14995.5,,,,
8018.5,14998,,,,
8016.5,14999,,,,
8017.5,15000,,,,
8016.5,14999,,,,
8017,14999.5,,,,
8017.5,15001.5,,,,
8019,15002.5,,,,
8020.5,15008.5,,,,
8021,15011,,,,
8019.5,15009.5,,,,
8019,15009,,,,
8020,15008.5,,,,
8021.5,15010.5,,,,
8021.5,15013,,,,
8022,15012.5,,,,
8021.5,15010,,,,
8021,15008,,,,
8020,15005.5,,,,
8020.5,15006.5,,,,
8019.5,15009.5,,,,
8020.5,15010.5,,,,
8021,15009.5,,,,
8023,15014.5,,,,
8023.5,15015,,,,
8024.5,15019.5,,,,
8024,15014.5,,,,
8023,15015.5,,,,
8024.5,15019.5,,,,
8022.5,15016.5,,,,
8022.5,15016,,,,
8022,15014.5,,,,
8022.5,15015.5,,,,
8022,15013.5,,,,
8021.5,15013.5,,,,
8022.5,15015.5,,,,
8021.5,15010.5,,,,
8021.5,15011,,,,
8022,15017,,,,
8021.5,15015.5,,,,
8022.5,15019,,,,
8022.5,15022,,,,
8024,15022,,,,
8023.5,15019.5,,,,
8022.5,15018.5,,,,
8021.5,15016.5,,,,
8020.5,15016.5,,,,
8020.5,15015.5,,,,
8022,15018.5,,,,
8022.5,15019.5,,,,
8023,15020.5,,,,
8023,15020.5,,,,
8024,15021.5,,,,
8024,15020.5,,,,
8024,15021.5,,,,
8024,15023.5,,,,
8024.5,15025.5,,,,
8023.5,15023.5,,,,
8023,15022.5,,,,
8023.5,15022.5,,,,
8023,15022.5,,,,
8023.5,15021.5,,,,
8023.5,15024,,,,
8023.5,15025.5,,,,
8024,15028.5,,,,
8024.5,15028.5,,,,
8022.5,15026.5,,,,
8026,15031,,,,
8026,15031.5,,,,
8024.5,15028.5,,,,
8024.5,15028.5,,,,
8024,15025.5,,,,
8023.5,15024.5,,,,
8023.5,15026.5,,,,
8024.5,15026.5,,,,
8025,15026.5,,,,
8024.5,15025.5,,,,
8026.5,15030.5,,,,
8026,15028,,,,
8026.5,15028.5,,,,
8028,15032.5,,,,
8027.5,15033.5,,,,
8028.5,15036.5,,,,
8028.5,15034,,,,
8028.5,15029.5,,,,
8026.5,15026.5,,,,
8027,15029,,,,
8028,15031.5,,,,
8025.5,15028.5,,,,
8025,15028.5,,,,
8024.5,15028.5,,,,
8023.5,15029.5,,,,
8024.5,15031,,,,
8024,15029.5,,,,
8025,15031.5,,,,
8024.5,15030.5,,,,
8024,15029,,,,
8022.5,15029.5,,,,
8023.5,15031.5,,,,
8024,15034.5,,,,
8024,15033.5,,,,
8026.5,15037.5,,,,
8025,15040.5,,,,
8025.5,15040.5,,,,
8025.5,15041.5,,,,
8026,15041.5,,,,
8027,15041.5,,,,
8027,15042.5,,,,
8028,15043.5,,,,
8028,15041.5,,,,
8028,15039.5,,,,
8028.5,15041.5,,,,
8028.5,15044,,,,
8029,15043.5,,,,
8029,15041.5,,,,
8029,15039.5,,,,
8029,15039.5,,,,
8029,15036.5,,,,
8030,15039.5,,,,
8029,15039,,,,
8028.5,15037.5,,,,
8028.5,15037,,,,
8029.5,15036.5,,,,
8029,15035,,,,
8027.5,15032.5,,,,
8026.5,15031,,,,
8026.5,15029.5,,,,
8026,15031.5,,,,
8025,15029.5,,,,
8025.5,15032.5,,,,
8027,15036.5,,,,
8026,15036.5,,,,
8026.5,15035.5,,,,
8026,15035.5,,,,
8025.5,15033.5,,,,
8026.5,15036.5,,,,
8025,15033.5,,,,
8024.5,15033.5,,,,
8024,15032.5,,,,
8024,15031.5,,,,
8025.5,15033.5,,,,
8024,15029.5,,,,
8025,15027.5,,,,
8025,15026.5,,,,
8025.5,15026.5,,,,
8024.5,15026.5,,,,
8024.5,15027.5,,,,
8024,15027.5,,,,
8024,15027.5,,,,
8023.5,15022.5,,,,
8023.5,15024.5,,,,
8023,15020.5,,,,
8023.5,15022.5,,,,
8023.5,15018.5,,,,
8022.5,15016,,,,
8023,15015.5,,,,
8022,15013.5,,,,
8022.5,15011.5,,,,
8022,15010,,,,
8023.5,15010.5,,,,
8021.5,15009.5,,,,
8021.5,15009.5,,,,
8020.5,15005,,,,
8022,15008.5,,,,
8021.5,15007,,,,
8021.5,15006.5,,,,
8020.5,15007,,,,
8020.5,15011,,,,
8020.5,15011,,,,
8021,15011,,,,
8021,15009.5,,,,
8021.5,15007.5,,,,
8020.5,15010,,,,
8020.5,15008,,,,
8020.5,15005.5,,,,
8020.5,15004.5,,,,
8019.5,15002.5,,,,
8019.5,15001.5,,,,
8019.5,15001.5,,,,
8019.5,15001.5,,,,
8021,15005.5,,,,
8022.5,15008,,,,
8022,15009.5,,,,
8021.5,15010.5,,,,
8020.5,15008,,,,
8021,15007.5,,,,
8021.5,15008,,,,
8022.5,15010,,,,
8023,15010.5,,,,
8021.5,15008.5,,,,
8019.5,15004,,,,
8020.5,15002.5,,,,
8021.5,15001.5,,,,
8020.5,15001.5,,,,
8019.5,14998.5,,,,
8019,15000.5,,,,
8020,15001.5,,,,
8020.5,15003,,,,
8021,15004.5,,,,
8021,15004.5,,,,
8021.5,15005,,,,
8019.5,15003,,,,
8019,15000.5,,,,
8019,15000.5,,,,
8018,14999.5,,,,
8018,15000.5,,,,
8017.5,15001.5,,,,
8018.5,14998.5,,,,
8019.5,15001.5,,,,
8019.5,15002.5,,,,
8018.5,15002,,,,
8018,15002.5,,,,
8018.5,15003.5,,,,
8017.5,15003.5,,,,
8018.5,15003.5,,,,
8019.5,15004.5,,,,
8019,15002.5,,,,
8020,15004.5,,,,
8021,15006.5,,,,
8021.5,15008.5,,,,
8022,15007.5,,,,
8021.5,15008,,,,
8023,15010,,,,
8021,15005,,,,
8020.5,15003.5,,,,
8020.5,15005.5,,,,
8021,15007.5,,,,
8020.5,15006,,,,
8019.5,15004.5,,,,
8019.5,15005.5,,,,
8019.5,15005,,,,
8020.5,15005.5,,,,
8020,15005.5,,,,
8019.5,15005,,,,
8018.5,14999.5,,,,
8018.5,14997,,,,
8017.5,14994.5,,,,
8018.5,14998.5,,,,
8019,14999.5,,,,
8018,14999.5,,,,
8019,14999.5,,,,
8019.5,14997.5,,,,
8019.5,14997,,,,
8020,14998.5,,,,
8019.5,14998,,,,
8019,14997.5,,,,
8019,14997.5,,,,
8017.5,14994.5,,,,
8017,14991.5,,,,
8017.5,14994.5,,,,
8019,14995.5,,,,
8020.5,14994.5,,,,
8021,14996.5,,,,
8020.5,15001.5,,,,
8021.5,15000.5,,,,
8021.5,14999,,,,
8021.5,15000.5,,,,
8021.5,14997.5,,,,
8023,14999.5,,,,
8024,15003.5,,,,
8024.5,15006.5,,,,
8023.5,15009.5,,,,
8024.5,15013.5,,,,
8023.5,15013.5,,,,
8023.5,15015,,,,
8022.5,15013.5,,,,
8022.5,15014.5,,,,
8022.5,15013,,,,
8022,15014.5,,,,
8022.5,15015.5,,,,
8023.5,15017.5,,,,
8023,15018.5,,,,
8023.5,15019.5,,,,
8023.5,15016.5,,,,
8023,15016.5,,,,
8023,15016.5,,,,
8023,15013.5,,,,
8023.5,15011.5,,,,
8025,15012.5,,,,
8024.5,15009.5,,,,
8024.5,15010.5,,,,
8025.5,15014,,,,
8026.5,15017,,,,
8026,15015.5,,,,
8024.5,15017.5,,,,
8027,15018.5,,,,
8027,15018.5,,,,
8027,15017.5,,,,
8025.5,15017,,,,
8024,15015.5,,,,
8023.5,15014.5,,,,
8022.5,15012,,,,
8022.5,15011.5,,,,
8023.5,15013.5,,,,
8023.5,15013.5,,,,
8023,15012,,,,
8020.5,15009,,,,
8020,15006.5,,,,
8020,15007.5,,,,
8020.5,15010,,,,
8020,15008.5,,,,
8020,15007,,,,
8021.5,15009.5,,,,
8021.5,15009.5,,,,
8023,15014,,,,
8022.5,15016.5,,,,
8021.5,15016,,,,
8021.5,15016.5,,,,
8020.5,15013.5,,,,
8020.5,15013.5,,,,
8021.5,15015.5,,,,
8022,15016.5,,,,
8022.5,15014.5,,,,
8022.5,15015,,,,
8022,15013.5,,,,
8024.5,15019.5,,,,
8024.5,15017,,,,
8023.5,15015,,,,
8022.5,15012.5,,,,
8024.5,15017.5,,,,
8024.5,15014.5,,,,
8023.5,15013.5,,,,
8024,15015.5,,,,
8023.5,15014,,,,
8024.5,15017,,,,
8024.5,15017.5,,,,
8025,15019.5,,,,
8026,15022.5,,,,
8027,15026.5,,,,
8026.5,15024.5,,,,
8028,15025.5,,,,
8028.5,15027.5,,,,
8029.5,15027.5,,,,
8031,15028.5,,,,
8031,15030.5,,,,
8030.5,15031,,,,
8030.5,15030,,,,
8031,15030.5,,,,
8031.5,15032.5,,,,
8031.5,15032.5,,,,
8032.5,15032.5,,,,
8032.5,15030.5,,,,
8033,15033.5,,,,
8034.5,15039.5,,,,
